CodigoNave,Viaje,CodigoPaisCarga,CodigoPuertoCarga,CodigoPaisDesCarga,CodigoPuertoDesCarga,fechaSalida,fechaLlegada
NYLYN,904,CN,NNGO,PE,CLLO,2023-01-27,2023-02-26
NYLYN,1509,TW,KLUG,PE,CLLO,2024-06-01,2024-07-06
NYVIA,418,CN,SNGI,PE,CLLO,2023-06-10,2023-06-30
OAKL,72,CN,TYUN1,PE,CLLO,2023-02-01,2023-03-12
PAGAL,1340,CN,NNGO,PE,CLLO,2022-10-11,2022-11-16
pasc,3234,EC,GAQL,PE,CLLO,2022-09-15,2022-09-19
pasc,3250,EC,GAQL,PE,CLLO,2023-01-05,2023-01-08
pasc,3250,PE,CLLO,EC,GAQL,2023-01-09,2023-01-12
pasc,4214,FR,LAVE,PE,CLLO,2023-04-20,2023-05-01
pasc,4214,PE,CLLO,FR,LAVE,2023-05-02,2023-05-22
pasc,3242,EC,GAQL,PE,CLLO,2022-11-10,2022-11-14
pasc,3250,EC,GAQL,PE,CLLO,2023-01-05,2023-01-09
pasc,4122,DE,HBUG,PE,CLLO,2023-06-04,2023-06-26
pasc,4122,PE,CLLO,DE,HBUG,2023-06-27,2023-07-19
pasc,4206,EC,GAQL,PE,CLLO,2023-03-02,2023-03-06
pasc,4214,EC,GAQL,PE,CLLO,2023-04-27,2023-04-30
pasc,4222,CA,TONO,PE,CLLO,2023-06-09,2023-06-27
pasc,4222,PE,CLLO,CA,TONO,2023-06-28,2023-07-16
pasc,4230,EC,GAQL,PE,CLLO,2023-08-19,2023-08-21
pasc,4230,PE,CLLO,EC,GAQL,2023-08-22,2023-08-24
pasc,4238,EC,GAQL,PE,CLLO,2023-10-12,2023-10-16
pasc,4122,DE,HBUG,PE,CLLO,2023-06-27,2023-07-19
pasc,4122,PE,CLLO,DE,HBUG,2023-07-19,2023-08-13
pasc,466,PA,MANO,PE,CLLO,2022-07-22,2022-07-26
pasc,466,PE,CLLO,ES,BELA,2022-07-26,2022-08-28
PTFINO,1314,IT,VLIE,PE,CLLO,2022-11-22,2022-12-14
PTFINO,1314,ES,VENA2,PE,CLLO,2022-09-09,2022-09-28
PTFINO,1314,IT,VLIE,ES,VENA2,2022-09-06,2022-09-09
PTFINO,1319,ES,BELA,ES,VENA2,2022-11-24,2022-11-25
PTFINO,1319,ES,VENA2,PE,CLLO,2022-11-25,2022-12-16
PTFINO,1319,IT,VLIE,ES,BELA,2022-11-21,2022-11-23
PTFINO,1405,ES,BELA,PE,CLLO,2023-02-25,2023-03-18
PTFINO,1405,PE,CLLO,ES,BELA,2023-03-19,2023-04-09
PTFINO,1324,ES,BELA,ES,VENA2,2023-02-10,2023-02-11
PTFINO,1324,ES,VENA2,PE,CLLO,2023-02-13,2023-03-05
PTFINO,1324,IT,VLIE,ES,BELA,2023-02-04,2023-02-10
PTFINO,1405,ES,BELA,ES,VENA2,2023-04-27,2023-04-27
PTFINO,1405,ES,VENA2,PE,CLLO,2023-04-28,2023-05-22
PTFINO,1405,IT,VLIE,ES,BELA,2023-04-25,2023-04-26
PTFINO,1324,ES,BELA,PE,CLLO,2022-12-05,2023-01-06
PTFINO,1324,PE,CLLO,ES,BELA,2023-01-07,2023-01-29
PTFINO,1314,ES,BELA,ES,VENA2,2022-09-04,2022-09-05
PTFINO,1314,ES,VENA2,PE,CLLO,2022-09-05,2022-09-25
PTFINO,1314,IT,VLIE,ES,BELA,2022-09-02,2022-09-04
RAFAE,7,US,PERS,PE,CLLO,2023-06-27,2023-07-07
RAFAE,1,US,PERS,PE,CLLO,2022-12-08,2023-01-08
RAFAE,2,US,PERS,PE,CLLO,2023-01-26,2023-02-10
RAFAE,5,EC,GAQL,PE,CLLO,2023-05-08,2023-05-10
RAFAE,5,PE,CLLO,EC,GAQL,2023-05-12,2023-05-14
RAFAE,8,US,PERS,PE,CLLO,2023-07-25,2023-08-06
RAFAE,10,US,PERS,PE,CLLO,2023-09-26,2023-10-12
RAFAE,3,EC,GAQL,PE,CLLO,2023-03-06,2023-03-13
RAFAE,3,PE,CLLO,EC,GAQL,2023-03-15,2023-03-17
RAFAE,4,EC,GAQL,PE,CLLO,2023-04-05,2023-04-13
RAFAE,4,PE,CLLO,EC,GAQL,2023-04-15,2023-04-17
RAFAE,6,EC,GAQL,PE,CLLO,2023-06-07,2023-06-10
RAFAE,6,PE,CLLO,EC,GAQL,2023-06-12,2023-06-15
RAFAE,7,EC,GAQL,PE,CLLO,2023-07-07,2023-07-09
RAFAE,7,PE,CLLO,EC,GAQL,2023-07-11,2023-07-13
RAFAE,14,PE,CLLO,US,PERS,2024-02-05,2024-02-17
RAFAE,14,US,PERS,PE,CLLO,2024-01-22,2024-02-03
RAFAE,15,PE,CLLO,US,PERS,2024-03-06,2024-03-18
RAFAE,15,US,PERS,PE,CLLO,2024-02-20,2024-03-04
RAFAE,16,PE,CLLO,US,PERS,2024-04-05,2024-04-18
RAFAE,16,US,PERS,PE,CLLO,2024-03-21,2024-04-03
RAFAE,17,PE,CLLO,US,PERS,2024-05-09,2024-05-21
RAFAE,17,US,PERS,PE,CLLO,2024-04-23,2024-05-07
RAFAE,18,PE,CLLO,US,PERS,2024-06-04,2024-06-16
RAFAE,18,US,PERS,PE,CLLO,2024-05-21,2024-06-04
RAFAE,1,EC,GAQL,PE,CLLO,2023-01-11,2023-01-15
RAFAE,1,PE,CLLO,EC,GAQL,2023-01-16,2023-01-19
RAFAE,2,EC,GAQL,PE,CLLO,2023-02-03,2023-02-10
RAFAE,2,PE,CLLO,EC,GAQL,2023-02-13,2023-02-15
RDORD,1307,TW,KHIG,PE,CLLO,2022-07-20,2022-08-24
RHTAS,3,AR,BSAS,PE,CLLO,2023-05-30,2023-06-04
RHTAS,559001,US,MMIL,PE,CLLO,2023-02-19,2023-03-08
RHTAS,565,CR,POLN,CR,SJOE,2023-06-18,2023-06-20
RHTAS,565,CR,SJOE,PE,CLLO,2023-05-22,2023-06-04
RHTAS,565,PE,CLLO,CR,POLN,2023-06-04,2023-06-18
RIARA,18,US,PERS,PE,CLLO,2022-07-03,2022-07-15
RIARA,19,US,PERS,PE,CLLO,2022-08-10,2022-08-23
RIARA,21,US,PERS,PE,CLLO,2022-10-05,2022-10-17
RIARA,22,US,PERS,PE,CLLO,2022-11-09,2022-11-21
RIARA,22,US,PERS,PE,CLLO,2022-10-31,2022-11-13
RIARA,23,US,PERS,PE,CLLO,2022-12-08,2022-12-20
RIARA,22,EC,GAQL,PE,CLLO,2022-11-19,2022-11-22
RIARA,22,PE,CLLO,EC,GAQL,2022-11-23,2022-11-26
RIARA,23,EC,GAQL,PE,CLLO,2022-12-16,2022-12-19
RIARA,23,PE,CLLO,EC,GAQL,2022-12-20,2022-12-23
RITA,20,PA,BLBA,PE,CLLO,2022-08-24,2022-08-29
RITA,24,PA,BLBA,PE,CLLO,2022-11-14,2022-11-20
RITA,25,PA,BLBA,PE,CLLO,2022-12-06,2022-12-11
RITA,26,PE,CLLO,US,NYOK,2023-01-12,2023-01-26
RITA,26,US,NYOK,PE,CLLO,2022-12-30,2023-01-11
RITA,27,PA,BLBA,PE,CLLO,2023-01-17,2023-01-23
RITA,29,CL,VARO,PE,CLLO,2023-02-27,2023-03-05
RITA,29,PE,CLLO,CL,VARO,2023-03-06,2023-03-10
RITA,29,PA,BLBA,PE,CLLO,2023-03-10,2023-03-15
RITA,29,PE,CLLO,PA,BLBA,2023-03-16,2023-03-20
RITA,30,CL,VARO,PE,CLLO,2023-03-19,2023-03-26
RITA,30,PE,CLLO,CL,VARO,2023-03-27,2023-03-31
RITA,30,PA,BLBA,PE,CLLO,2023-03-31,2023-04-05
RITA,30,PE,CLLO,PA,BLBA,2023-04-06,2023-04-10
RITA,32,CL,VARO,PE,CLLO,2023-05-01,2023-05-07
RITA,32,PE,CLLO,CL,VARO,2023-05-08,2023-05-12
RITA,22,CO,BVEA,PE,CLLO,2022-10-13,2022-10-19
RITA,22,PE,CLLO,CO,BVEA,2022-10-20,2022-10-26
RITA,25,PA,BLBA,PE,CLLO,2022-12-11,2022-12-16
RITA,26,PA,BLBA,PE,CLLO,2023-01-02,2023-01-07
RITA,27,PA,BLBA,PE,CLLO,2023-01-23,2023-01-28
RITA,28,PA,BLBA,PE,CLLO,2023-02-17,2023-02-22
RITA,28,PE,CLLO,PA,BLBA,2023-02-23,2023-02-28
RITA,28,CL,VARO,PE,CLLO,2023-02-08,2023-02-12
RITA,28,PE,CLLO,CL,VARO,2023-02-13,2023-02-17
RITA,28,PA,BLBA,PE,CLLO,2023-02-08,2023-02-12
RITA,29,PA,BLBA,PE,CLLO,2023-03-01,2023-03-05
RITA,30,PA,BLBA,PE,CLLO,2023-03-22,2023-03-26
RITA,31,CL,VARO,PE,CLLO,2023-04-14,2023-04-16
RITA,31,PE,CLLO,CL,VARO,2023-04-17,2023-04-20
RITA,31,PA,BLBA,PE,CLLO,2023-04-12,2023-04-16
RITA,31,PA,BLBA,PE,CLLO,2023-04-21,2023-04-26
RITA,31,PE,CLLO,PA,BLBA,2023-04-27,2023-05-02
RITA,32,CO,BVEA,PE,CLLO,2023-05-04,2023-05-07
RITA,32,PA,BLBA,PE,CLLO,2023-05-12,2023-05-17
RITA,32,PE,CLLO,PA,BLBA,2023-05-18,2023-05-23
RITA,33,CL,VARO,PE,CLLO,2023-05-21,2023-05-28
RITA,33,PE,CLLO,CL,VARO,2023-05-29,2023-06-02
RITA,33,CO,BVEA,PE,CLLO,2023-05-25,2023-05-28
RITA,18,CA,MTRL,PE,CLLO,2022-07-06,2022-07-26
RITA,18,PE,CLLO,PA,BLBA,2022-07-28,2022-08-01
RITA,18,PE,CLLO,US,NYOK,2022-07-27,2022-08-14
RITA,18,US,NYOK,PE,CLLO,2022-07-08,2022-07-26
RITA,18,CA,MTRL,PE,CLLO,2022-07-06,2022-07-27
RITA,18,PE,CLLO,CO,BVEA,2022-07-28,2022-08-02
RITA,19,CA,MTRL,PE,CLLO,2022-07-27,2022-08-17
RITA,19,PE,CLLO,PA,BLBA,2022-08-18,2022-08-23
RITA,19,PE,CLLO,US,NYOK,2022-08-17,2022-09-04
RITA,19,US,NYOK,PE,CLLO,2022-07-29,2022-08-16
RITA,20,CA,MTRL,PE,CLLO,2022-08-20,2022-09-07
RITA,20,PE,CLLO,PA,BLBA,2022-09-08,2022-09-13
RITA,20,CO,BVEA,PE,CLLO,2022-08-25,2022-08-29
RITA,20,CA,MTRL,PE,CLLO,2022-08-27,2022-09-07
RITA,20,PE,CLLO,US,NYOK,2022-09-08,2022-09-22
RITA,21,CA,MTRL,PE,CLLO,2022-09-10,2022-09-28
RITA,21,PE,CLLO,PA,BLBA,2022-09-29,2022-10-04
RITA,21,CO,BVEA,PE,CLLO,2022-09-15,2022-09-18
RITA,21,PA,BLBA,PA,CLON1,2022-09-13,2022-09-13
RITA,21,PA,CLON1,CO,BVEA,2022-09-13,2022-09-15
RITA,21,CA,MTRL,PE,CLLO,2022-09-18,2022-09-28
RITA,21,PE,CLLO,US,NYOK,2022-09-29,2022-10-13
RITA,22,CA,MTRL,PE,CLLO,2022-09-18,2022-10-19
RITA,22,PE,CLLO,PA,BLBA,2022-10-20,2022-10-24
RITA,22,CO,BVEA,PE,CLLO,2022-10-06,2022-10-09
RITA,22,PA,CLON1,CO,BVEA,2022-10-04,2022-10-06
RITA,23,CA,MTRL,PE,CLLO,2022-10-20,2022-11-09
RITA,23,PE,CLLO,PA,BLBA,2022-11-11,2022-11-15
RITA,23,CO,BVEA,PE,CLLO,2022-11-02,2022-11-05
RITA,23,PE,CLLO,CO,BVEA,2022-11-09,2022-11-12
RITA,24,CA,MTRL,PE,CLLO,2022-11-12,2022-11-30
RITA,24,PE,CLLO,PA,BLBA,2022-12-01,2022-12-05
RITA,25,CA,MTRL,PE,CLLO,2022-12-03,2022-12-21
RITA,25,PE,CLLO,PA,BLBA,2022-12-22,2022-12-27
RITA,26,CA,MTRL,PE,CLLO,2022-12-25,2023-01-11
RITA,26,PE,CLLO,PA,BLBA,2023-01-12,2023-01-17
RITA,27,CA,MTRL,PE,CLLO,2023-01-15,2023-02-01
RITA,27,PE,CLLO,PA,BLBA,2023-02-02,2023-02-07
RIWIS,176,CN,SNGI,PE,CLLO,2022-09-28,2022-10-21
RODO,1404,CR,SJOE,PE,CLLO,2023-09-18,2023-09-28
RODO,1404,PE,CLLO,CR,SJOE,2023-09-29,2023-10-13
ROTT,2,HK,HGKG,PE,CLLO,2023-04-28,2023-05-30
ROTT,3,CN,NNGO,PE,CLLO,2023-07-12,2023-08-08
ROTT,418,CN,XAMN,MX,MANO1,2023-04-27,2023-05-22
ROTT,418,MX,MANO1,PE,CLLO,2023-05-22,2023-05-30
ROTT,438,CN,SNGI,PE,CLLO,2023-09-22,2023-10-17
ROTT,428,CN,SNGI,MX,MANO1,2023-07-13,2023-07-31
ROTT,428,HK,HGKG,CN,SNGI,2023-07-08,2023-07-12
ROTT,428,MX,MANO1,PE,CLLO,2023-07-31,2023-08-08
ROTT,1,KR,BSAN,PE,CLLO,2023-02-04,2023-03-21
ROTT,1,PE,CLLO,KR,BSAN,2023-03-22,2023-05-07
ROTT,2,MX,MANO1,PE,CLLO,2023-05-21,2023-05-29
ROTT,3,KR,BSAN,PE,CLLO,2023-06-27,2023-08-08
ROTT,3,PE,CLLO,KR,BSAN,2023-08-09,2023-09-22
ROTT,3,KR,BSAN,PE,CLLO,2023-06-26,2023-08-09
ROTT,3,PE,CLLO,KR,BSAN,2023-08-09,2023-09-23
ROTT,418,KR,BSAN,PE,CLLO,2023-04-16,2023-05-31
ROTT,418,PE,CLLO,KR,BSAN,2023-06-01,2023-07-16
ROTT,418,KR,BSAN,PE,CLLO,2023-04-14,2023-05-30
ROTT,418,PE,CLLO,KR,BSAN,2023-05-31,2023-07-16
RSCH,1300,ES,VENA2,PE,CLLO,2022-10-11,2022-10-31
RSCH,1503,ES,BELA,PE,CLLO,2024-03-29,2024-04-18
RSCH,1503,ES,VENA2,IT,VLIE,2024-03-23,2024-03-25
RSCH,1503,IT,VLIE,ES,BELA,2024-03-25,2024-03-28
RSCH,3121,IT,VLIE,PE,CLLO,2022-12-26,2023-01-14
RSCH,1321,ES,BELA,ES,VENA2,2022-12-21,2022-12-31
RSCH,1321,ES,VENA2,PE,CLLO,2022-12-31,2023-01-20
RSCH,1321,IT,VLIE,ES,BELA,2022-12-20,2022-12-21
RSCH,1402,ES,BELA,ES,VENA2,2023-03-13,2023-03-15
RSCH,1402,ES,BLBO,PE,CLLO,2023-01-05,2023-02-10
RSCH,1402,PE,CLLO,ES,BELA,2023-02-11,2023-03-12
RSCH,1407,ES,BELA,PE,CLLO,2023-03-29,2023-04-20
RSCH,1407,PE,CLLO,ES,BELA,2023-04-21,2023-05-15
RSCH,1417,ES,BELA,PE,CLLO,2023-08-26,2023-09-19
RSCH,1417,PE,CLLO,ES,BELA,2023-09-20,2023-10-14
RSCH,1402,ES,BELA,ES,VENA2,2023-03-13,2023-03-14
RSCH,1402,ES,VENA2,PE,CLLO,2023-03-14,2023-04-03
RSCH,1402,IT,VLIE,ES,BELA,2023-03-10,2023-03-12
RSCH,1407,ES,BELA,ES,VENA2,2023-05-22,2023-05-22
RSCH,1407,ES,VENA2,PE,CLLO,2023-05-23,2023-06-19
RSCH,1407,IT,VLIE,ES,BELA,2023-05-20,2023-05-21
RSCH,1412,ES,BELA,ES,VENA2,2023-08-10,2023-08-11
RSCH,1412,ES,VENA2,PE,CLLO,2023-08-12,2023-09-02
RSCH,1412,IT,VLIE,ES,BELA,2023-08-08,2023-08-09
RSCH,1417,ES,BELA,ES,VENA2,2023-10-25,2023-10-26
RSCH,1417,ES,VENA2,PE,CLLO,2023-10-26,2023-11-15
RSCH,1417,IT,VLIE,ES,BELA,2023-10-20,2023-10-25
RSCH,1321,ES,BELA,PE,CLLO,2022-10-23,2022-11-15
RSCH,1321,PE,CLLO,ES,BELA,2022-11-16,2022-12-09
RSCH,1300,ES,BELA,ES,VENA2,2022-10-08,2022-10-09
RSCH,1300,ES,VENA2,PE,CLLO,2022-10-10,2022-10-31
RSCH,1300,IT,VLIE,ES,BELA,2022-10-06,2022-10-07
SAFRB,609,CN,QGDO,HK,HGKG,2022-07-11,2022-07-11
SAFRB,609,HK,HGKG,KR,BSAN,2022-07-11,2022-07-19
SAFRB,609,KR,BSAN,PE,CLLO,2022-07-19,2022-08-14
SAFRB,609,TW,KLUG,CN,QGDO,2022-07-09,2022-07-11
SAFRB,709,KR,BSAN,PE,CLLO,2022-10-04,2022-10-29
SAFRB,709,TW,KLUG,KR,BSAN,2022-09-24,2022-10-04
SAFRB,1209,CN,SNGI,PE,CLLO,2023-10-22,2023-11-19
SAFRB,1301,TW,KLUG,PE,CLLO,2024-01-06,2024-02-11
SAFRB,1310,CN,SNGI,PE,CLLO,2024-01-13,2024-02-11
SAFRB,1310,TW,KHIG,CN,SNGI,2023-12-30,2024-01-12
SAFRB,1410,CN,NNGO,PE,CLLO,2024-03-31,2024-04-27
SAFRB,609,CN,FSHN,PE,CLLO,2022-07-06,2022-08-14
SAFRB,609,TW,KLUG,PE,CLLO,2022-07-09,2022-08-14
SAFRB,709,HK,HGKG,PE,CLLO,2022-09-26,2022-10-29
SAFRB,809,CN,SNZN,KR,BSAN,2022-12-13,2022-12-20
SAFRB,809,CN,XAMN,TW,KLUG,2022-12-08,2022-12-11
SAFRB,809,HK,HGKG,CN,SNZN,2022-12-13,2022-12-13
SAFRB,809,KR,BSAN,PE,CLLO,2022-12-21,2023-01-15
SAFRB,809,TW,KLUG,HK,HGKG,2022-12-11,2022-12-12
SAFRB,909,CN,SNZN,CN,XAMN,2023-02-28,2023-03-01
SAFRB,909,CN,XAMN,KR,BSAN,2023-03-02,2023-03-06
SAFRB,909,HK,HGKG,CN,SNZN,2023-02-28,2023-02-28
SAFRB,909,KR,BSAN,MY,PKEG,2023-03-07,2023-03-08
SAFRB,909,MY,PKEG,PE,CLLO,2023-03-09,2023-04-01
SAFRB,909,TW,KLUG,HK,HGKG,2023-02-25,2023-02-27
SAFRB,1009,CN,SNTU,TW,KLUG,2023-05-12,2023-05-13
SAFRB,1009,CN,SNZN,KR,BSAN,2023-05-16,2023-05-22
SAFRB,1009,HK,HGKG,CN,SNZN,2023-05-15,2023-05-16
SAFRB,1009,KR,BSAN,PE,CLLO,2023-05-23,2023-06-18
SAFRB,1009,TW,KLUG,HK,HGKG,2023-05-13,2023-05-14
SAFRB,1109,CN,JNGN1,TW,KLUG,2023-07-23,2023-07-28
SAFRB,1109,CN,SNZN,KR,BSAN,2023-08-01,2023-08-06
SAFRB,1109,HK,HGKG,CN,SNZN,2023-07-31,2023-08-01
SAFRB,1109,KR,BSAN,PE,CLLO,2023-08-07,2023-09-03
SAFRB,1109,TW,KLUG,HK,HGKG,2023-07-29,2023-07-30
SAFRB,1209,CN,HNGU,HK,HGKG,2023-10-16,2023-10-16
SAFRB,1209,CN,SNZN,CN,XAMN,2023-10-17,2023-10-19
SAFRB,1209,CN,XAMN,KR,BSAN,2023-10-20,2023-10-22
SAFRB,1209,HK,HGKG,CN,SNZN,2023-10-16,2023-10-17
SAFRB,1209,KR,BSAN,MX,MANO1,2023-10-23,2023-11-12
SAFRB,1209,MX,MANO1,PE,CLLO,2023-11-12,2023-11-19
SAFRB,1209,TW,KLUG,CN,HNGU,2023-10-08,2023-10-14
SAFRB,1209,MX,MANO1,PE,CLLO,2023-11-22,2023-12-02
SAFRB,1209,PE,CLLO,MX,MANO1,2023-12-03,2023-12-13
SAFRB,209,CN,NNGO,PE,CLLO,2023-10-22,2023-11-19
SAFRB,209,CN,SNZN,CN,NNGO,2023-10-19,2023-10-22
SAFRB,709,CN,SNGI,KR,BSAN,2022-10-01,2022-10-03
SAFRB,709,HK,HGKG,CN,SNGI,2022-09-26,2022-09-30
SAFRB,709,KR,BSAN,MX,MANO1,2022-10-04,2022-10-21
SAFRB,709,MX,MANO1,PE,CLLO,2022-10-23,2022-10-30
SAFRB,709,TW,KLUG,HK,HGKG,2022-09-24,2022-09-26
SAFRB,809,CL,VARO,PE,CLLO,2023-01-09,2023-01-14
SAFRB,809,PE,CLLO,CL,VARO,2023-01-15,2023-01-20
SAFRB,809,PE,CLLO,US,LELA,2023-01-29,2023-02-13
SAFRB,809,US,LELA,PE,CLLO,2023-01-11,2023-01-28
SAFRB,1410,TW,KLUG,PE,CLLO,2024-03-23,2024-04-28
SAFRB,1510,TW,KLUG,PE,CLLO,2024-06-08,2024-07-13
SANI,3,TW,KLUG,PE,CLLO,2024-01-16,2024-02-20
SANI,4,CN,SEKU,PE,CLLO,2024-03-30,2024-04-30
SANI,514,CN,SNGI,PE,CLLO,2024-04-06,2024-05-02
SANI,436,HK,HGKG,PE,CLLO,2023-09-03,2023-10-03
SANI,504,CN,SNGI,PE,CLLO,2024-01-27,2024-02-20
SANI,504,HK,HGKG,CN,SNGI,2024-01-20,2024-01-26
SANR,3,HK,HGKG,PE,CLLO,2024-04-04,2024-05-07
SANR,447,CN,SNGI,PE,CLLO,2023-11-24,2023-12-19
SANR,447,HK,HGKG,CN,SNGI,2023-11-18,2023-11-24
SANR,505,CN,QGDO,PE,CLLO,2024-01-28,2024-02-27
SANR,505,HK,HGKG,CN,QGDO,2024-01-27,2024-01-27
SANRE,515,BE,AWEP,PE,CLLO,2024-04-13,2024-05-02
SANRE,3131,CL,VARO,PE,CLLO,2022-08-31,2022-09-03
SANRE,331,IT,GNOA,PE,CLLO,2022-08-01,2022-08-25
SANRE,4127,AR,BSAS,PE,CLLO,2023-06-25,2023-07-27
SANRE,4135,CL,VARO,PE,CLLO,2023-09-27,2023-09-30
SANRE,4135,DE,HBUG,PE,CLLO,2023-08-29,2023-09-21
SANRE,427,CL,VARO,PE,CLLO,2023-07-25,2023-07-26
SANRE,427,PE,CLLO,CL,VARO,2023-07-27,2023-08-01
SANRE,451,CL,VARO,PE,CLLO,2024-01-15,2024-01-20
SANRE,5107,CL,VARO,PE,CLLO,2024-03-13,2024-03-16
SANRE,5115,CL,VARO,PE,CLLO,2024-05-08,2024-05-11
SANRE,5115,PA,MANO,PE,CLLO,2024-04-27,2024-05-02
SANRE,515,CL,VARO,PE,CLLO,2024-05-08,2024-05-12
SANRE,515,CL,VARO,PE,CLLO,2024-03-30,2024-04-02
SANRE,515,PE,CLLO,CL,VARO,2024-04-02,2024-04-06
SANRE,1411,CL,VARO,PE,CLLO,2023-04-12,2023-04-15
SANRE,3139,CL,VARO,PE,CLLO,2022-10-26,2022-10-29
SANRE,3139,PA,MANO,PE,CLLO,2022-10-16,2022-10-20
SANRE,3147,CL,VARO,PE,CLLO,2022-12-21,2022-12-24
SANRE,3147,NL,RERM,PA,MANO,2022-11-19,2022-12-10
SANRE,3147,PA,MANO,PE,CLLO,2022-12-11,2022-12-15
SANRE,339,DE,HBUG,PE,CLLO,2022-10-07,2022-10-31
SANRE,339,PE,CLLO,DE,HBUG,2022-10-31,2022-11-22
SANRE,339,CL,VARO,PE,CLLO,2022-10-14,2022-10-20
SANRE,339,PE,CLLO,CL,VARO,2022-10-21,2022-10-27
SANRE,347,GT,GALY,PE,CLLO,2022-12-19,2022-12-24
SANRE,347,PE,CLLO,PA,CLON1,2022-12-25,2022-12-30
SANRE,403,NL,RERM,PE,CLLO,2023-01-18,2023-02-09
SANRE,4103,CL,VARO,PE,CLLO,2023-02-15,2023-02-18
SANRE,4103,BE,AWEP,PE,CLLO,2023-01-19,2023-02-16
SANRE,4103,PE,CLLO,BE,AWEP,2023-02-17,2023-03-17
SANRE,411,BE,AWEP,PE,CLLO,2023-03-19,2023-04-07
SANRE,411,NL,RERM,BE,AWEP,2023-03-15,2023-03-17
SANRE,411,CL,VARO,PE,CLLO,2023-03-31,2023-04-05
SANRE,411,PE,CLLO,CL,VARO,2023-04-08,2023-04-12
SANRE,4119,AR,BSAS,CL,VARO,2023-05-28,2023-06-06
SANRE,4119,CL,VARO,PE,CLLO,2023-06-07,2023-06-11
SANRE,4127,CL,VARO,PE,CLLO,2023-08-02,2023-08-05
SANRE,4127,PE,CLLO,CA,MTRL,2023-08-06,2023-08-26
SANRE,4143,CL,VARO,PE,CLLO,2023-11-22,2023-11-25
SANRE,419,NL,RERM,PE,CLLO,2023-05-10,2023-06-01
SANRE,427,NL,RERM,PE,CLLO,2023-07-05,2023-07-27
SANRE,427,PA,CLON1,PE,CLLO,2023-08-01,2023-08-05
SANRE,427,PE,CLLO,PA,CLON1,2023-08-06,2023-08-10
SANRE,443,ES,BELA,PE,CLLO,2023-10-23,2023-11-25
SANRE,443,PE,CLLO,ES,BELA,2023-11-26,2023-12-29
SANRE,443,CL,VARO,PE,CLLO,2023-11-11,2023-11-16
SANRE,443,PE,CLLO,CL,VARO,2023-11-17,2023-11-21
SANRE,451,ES,VENA2,PE,CLLO,2023-12-27,2024-01-20
SANRE,451,PE,CLLO,ES,VENA2,2024-01-21,2024-02-14
SANRE,451,CL,VARO,PE,CLLO,2024-01-08,2024-01-11
SANRE,451,PE,CLLO,CL,VARO,2024-01-12,2024-01-15
SANRE,507,ES,VENA2,PE,CLLO,2024-02-19,2024-03-16
SANRE,507,PE,CLLO,ES,VENA2,2024-03-17,2024-04-12
SANRE,507,CL,VARO,PE,CLLO,2024-03-03,2024-03-07
SANRE,507,PE,CLLO,CL,VARO,2024-03-08,2024-03-12
SANRE,515,ES,VENA2,PE,CLLO,2024-04-13,2024-05-11
SANRE,515,PE,CLLO,ES,VENA2,2024-05-12,2024-06-09
SANRE,515,CL,VARO,PE,CLLO,2024-04-28,2024-05-02
SANRE,515,PE,CLLO,CL,VARO,2024-05-03,2024-05-07
SANRE,523,CL,VARO,PE,CLLO,2024-06-23,2024-06-27
SANRE,523,PE,CLLO,CL,VARO,2024-06-28,2024-07-02
SANRE,3139,NL,RERM,PE,CLLO,2022-09-24,2022-10-20
SANRE,347,CL,VARO,PE,CLLO,2022-12-09,2022-12-15
SANRE,347,PE,CLLO,CL,VARO,2022-12-16,2022-12-22
SANRE,864,PA,MANO,PE,CLLO,2022-08-29,2022-09-03
SANRE,864,PE,CLLO,NL,RERM,2022-09-04,2022-09-23
SANRE,4127,DE,HBUG,PE,CLLO,2023-08-04,2023-08-05
SANRE,4127,PE,CLLO,DE,HBUG,2023-08-06,2023-08-30
SANRE,427,PE,CLLO,CL,VARO,2023-07-27,2023-07-30
SAUR,1,HK,HGKG,PE,CLLO,2023-09-21,2023-10-24
SAUR,439,CN,SNGI,PE,CLLO,2023-10-02,2023-10-25
SAUR,449,CN,NNGO,PE,CLLO,2023-12-06,2024-01-02
SAUR,449,HK,HGKG,CN,NNGO,2023-12-01,2023-12-02
SAUR,449,CN,SNGI,PE,CLLO,2024-02-07,2024-02-08
SAUR,517,KR,BSAN,PE,CLLO,2024-04-27,2024-05-21
SAUR,507,HK,HGKG,PE,CLLO,2024-02-03,2024-03-12
SAUR,507,PE,CLLO,HK,HGKG,2024-03-13,2024-04-20
SDBR,610,KR,BSAN,PE,CLLO,2022-07-26,2022-08-21
SDBR,610,TW,KLUG,KR,BSAN,2022-07-21,2022-07-26
SDBR,1010,CN,QGDO,PE,CLLO,2023-05-26,2023-06-24
SDBR,1010,SG,SAPE,CN,QGDO,2023-05-22,2023-05-26
SDBR,1403,CN,DANY,HK,HGKG,2024-02-06,2024-02-06
SDBR,1403,CN,JNGN1,CN,DANY,2024-01-28,2024-02-05
SDBR,1403,CN,NNGO,PE,CLLO,2024-02-12,2024-03-10
SDBR,1403,CN,SNGI,CN,NNGO,2024-02-10,2024-02-11
SDBR,1403,HK,HGKG,CN,SNGI,2024-02-07,2024-02-08
SDBR,1503,CN,SNGI,KR,BSAN,2024-04-28,2024-04-30
