CodigoNave,Viaje,Rumbo,CodigoPaisCarga,CodigoPuertoCarga,CodigoPaisDesCarga,CodigoPuertoDesCarga,fechaSalida,fechaLlegada,ClaveCarga,ClaveDesCarga,CodigoPuertoCargaAntiguo,CodigoPuertoDesCargaAntiguo
RAFAE,5,N,PE,CLLO,EC,GAQL,2023-05-12,2023-05-14,CLL|PE,GYE|EC,CLL,GYE
RAFAE,8,SB,US,PERS,PE,CLLO,2023-07-25,2023-08-06,PEF|US,CLL|PE,PEF,CLL
RAFAE,10,SB,US,PERS,PE,CLLO,2023-09-26,2023-10-12,PEF|US,CLL|PE,PEF,CLL
RAFAE,3,N,EC,GAQL,PE,CLLO,2023-03-06,2023-03-13,GYE|EC,CLL|PE,GYE,CLL
RAFAE,3,N,PE,CLLO,EC,GAQL,2023-03-15,2023-03-17,CLL|PE,GYE|EC,CLL,GYE
RAFAE,4,N,EC,GAQL,PE,CLLO,2023-04-05,2023-04-13,GYE|EC,CLL|PE,GYE,CLL
RAFAE,4,N,PE,CLLO,EC,GAQL,2023-04-15,2023-04-17,CLL|PE,GYE|EC,CLL,GYE
RAFAE,6,N,EC,GAQL,PE,CLLO,2023-06-07,2023-06-10,GYE|EC,CLL|PE,GYE,CLL
RAFAE,6,N,PE,CLLO,EC,GAQL,2023-06-12,2023-06-15,CLL|PE,GYE|EC,CLL,GYE
RAFAE,7,N,EC,GAQL,PE,CLLO,2023-07-07,2023-07-09,GYE|EC,CLL|PE,GYE,CLL
RAFAE,7,N,PE,CLLO,EC,GAQL,2023-07-11,2023-07-13,CLL|PE,GYE|EC,CLL,GYE
RAFAE,14,N,PE,CLLO,US,PERS,2024-02-05,2024-02-17,CLL|PE,PEF|US,CLL,PEF
RAFAE,14,N,US,PERS,PE,CLLO,2024-01-22,2024-02-03,PEF|US,CLL|PE,PEF,CLL
RAFAE,15,N,PE,CLLO,US,PERS,2024-03-06,2024-03-18,CLL|PE,PEF|US,CLL,PEF
RAFAE,15,N,US,PERS,PE,CLLO,2024-02-20,2024-03-04,PEF|US,CLL|PE,PEF,CLL
RAFAE,16,N,PE,CLLO,US,PERS,2024-04-05,2024-04-18,CLL|PE,PEF|US,CLL,PEF
RAFAE,16,N,US,PERS,PE,CLLO,2024-03-21,2024-04-03,PEF|US,CLL|PE,PEF,CLL
RAFAE,17,N,PE,CLLO,US,PERS,2024-05-09,2024-05-21,CLL|PE,PEF|US,CLL,PEF
RAFAE,17,N,US,PERS,PE,CLLO,2024-04-23,2024-05-07,PEF|US,CLL|PE,PEF,CLL
RAFAE,18,N,PE,CLLO,US,PERS,2024-06-04,2024-06-16,CLL|PE,PEF|US,CLL,PEF
RAFAE,18,N,US,PERS,PE,CLLO,2024-05-21,2024-06-04,PEF|US,CLL|PE,PEF,CLL
RAFAE,1,NB,EC,GAQL,PE,CLLO,2023-01-11,2023-01-15,GYE|EC,CLL|PE,GYE,CLL
RAFAE,1,NB,PE,CLLO,EC,GAQL,2023-01-16,2023-01-19,CLL|PE,GYE|EC,CLL,GYE
RAFAE,2,N,EC,GAQL,PE,CLLO,2023-02-03,2023-02-10,GYE|EC,CLL|PE,GYE,CLL
RAFAE,2,N,PE,CLLO,EC,GAQL,2023-02-13,2023-02-15,CLL|PE,GYE|EC,CLL,GYE
RDORD,1307,.,TW,KHIG,PE,CLLO,2022-07-20,2022-08-24,KHH|TW,CLL|PE,KHH,CLL
RHTAS,3,N,AR,BSAS,PE,CLLO,2023-05-30,2023-06-04,BUE|AR,CLL|PE,BUE,CLL
RHTAS,559001,S,US,MMIL,PE,CLLO,2023-02-19,2023-03-08,MIA|US,CLL|PE,MIA,CLL
RHTAS,565,N,CR,POLN,CR,SJOE,2023-06-18,2023-06-20,LIO|CR,SJO|CR,LIO,SJO
RHTAS,565,N,CR,SJOE,PE,CLLO,2023-05-22,2023-06-04,SJO|CR,CLL|PE,SJO,CLL
RHTAS,565,N,PE,CLLO,CR,POLN,2023-06-04,2023-06-18,CLL|PE,LIO|CR,CLL,LIO
RIARA,18,SB,US,PERS,PE,CLLO,2022-07-03,2022-07-15,PEF|US,CLL|PE,PEF,CLL
RIARA,19,SB,US,PERS,PE,CLLO,2022-08-10,2022-08-23,PEF|US,CLL|PE,PEF,CLL
RIARA,21,SB,US,PERS,PE,CLLO,2022-10-05,2022-10-17,PEF|US,CLL|PE,PEF,CLL
RIARA,22,SB,US,PERS,PE,CLLO,2022-11-09,2022-11-21,PEF|US,CLL|PE,PEF,CLL
RIARA,22,N,US,PERS,PE,CLLO,2022-10-31,2022-11-13,PEF|US,CLL|PE,PEF,CLL
RIARA,23,SB,US,PERS,PE,CLLO,2022-12-08,2022-12-20,PEF|US,CLL|PE,PEF,CLL
RIARA,22,N,EC,GAQL,PE,CLLO,2022-11-19,2022-11-22,GYE|EC,CLL|PE,GYE,CLL
RIARA,22,N,PE,CLLO,EC,GAQL,2022-11-23,2022-11-26,CLL|PE,GYE|EC,CLL,GYE
RIARA,23,N,EC,GAQL,PE,CLLO,2022-12-16,2022-12-19,GYE|EC,CLL|PE,GYE,CLL
RIARA,23,N,PE,CLLO,EC,GAQL,2022-12-20,2022-12-23,CLL|PE,GYE|EC,CLL,GYE
RITA,20,E,PA,BLBA,PE,CLLO,2022-08-24,2022-08-29,BLB|PA,CLL|PE,BLB,CLL
RITA,24,.,PA,BLBA,PE,CLLO,2022-11-14,2022-11-20,BLB|PA,CLL|PE,BLB,CLL
RITA,25,.,PA,BLBA,PE,CLLO,2022-12-06,2022-12-11,BLB|PA,CLL|PE,BLB,CLL
RITA,26,W,PE,CLLO,US,NYOK,2023-01-12,2023-01-26,CLL|PE,NYC|US,CLL,NYC
RITA,26,W,US,NYOK,PE,CLLO,2022-12-30,2023-01-11,NYC|US,CLL|PE,NYC,CLL
RITA,27,SB,PA,BLBA,PE,CLLO,2023-01-17,2023-01-23,BLB|PA,CLL|PE,BLB,CLL
RITA,29,E,CL,VARO,PE,CLLO,2023-02-27,2023-03-05,VAP|CL,CLL|PE,VAP,CLL
RITA,29,E,PE,CLLO,CL,VARO,2023-03-06,2023-03-10,CLL|PE,VAP|CL,CLL,VAP
RITA,29,W,PA,BLBA,PE,CLLO,2023-03-10,2023-03-15,BLB|PA,CLL|PE,BLB,CLL
RITA,29,W,PE,CLLO,PA,BLBA,2023-03-16,2023-03-20,CLL|PE,BLB|PA,CLL,BLB
RITA,30,E,CL,VARO,PE,CLLO,2023-03-19,2023-03-26,VAP|CL,CLL|PE,VAP,CLL
RITA,30,E,PE,CLLO,CL,VARO,2023-03-27,2023-03-31,CLL|PE,VAP|CL,CLL,VAP
RITA,30,W,PA,BLBA,PE,CLLO,2023-03-31,2023-04-05,BLB|PA,CLL|PE,BLB,CLL
RITA,30,W,PE,CLLO,PA,BLBA,2023-04-06,2023-04-10,CLL|PE,BLB|PA,CLL,BLB
RITA,32,E,CL,VARO,PE,CLLO,2023-05-01,2023-05-07,VAP|CL,CLL|PE,VAP,CLL
RITA,32,E,PE,CLLO,CL,VARO,2023-05-08,2023-05-12,CLL|PE,VAP|CL,CLL,VAP
RITA,22,NB,CO,BVEA,PE,CLLO,2022-10-13,2022-10-19,BUN|CO,CLL|PE,BUN,CLL
RITA,22,NB,PE,CLLO,CO,BVEA,2022-10-20,2022-10-26,CLL|PE,BUN|CO,CLL,BUN
RITA,25,SB,PA,BLBA,PE,CLLO,2022-12-11,2022-12-16,BLB|PA,CLL|PE,BLB,CLL
RITA,26,SB,PA,BLBA,PE,CLLO,2023-01-02,2023-01-07,BLB|PA,CLL|PE,BLB,CLL
RITA,27,S,PA,BLBA,PE,CLLO,2023-01-23,2023-01-28,BLB|PA,CLL|PE,BLB,CLL
RITA,28,N,PA,BLBA,PE,CLLO,2023-02-17,2023-02-22,BLB|PA,CLL|PE,BLB,CLL
RITA,28,N,PE,CLLO,PA,BLBA,2023-02-23,2023-02-28,CLL|PE,BLB|PA,CLL,BLB
RITA,28,S,CL,VARO,PE,CLLO,2023-02-08,2023-02-12,VAP|CL,CLL|PE,VAP,CLL
RITA,28,S,PE,CLLO,CL,VARO,2023-02-13,2023-02-17,CLL|PE,VAP|CL,CLL,VAP
RITA,28,SB,PA,BLBA,PE,CLLO,2023-02-08,2023-02-12,BLB|PA,CLL|PE,BLB,CLL
RITA,29,SB,PA,BLBA,PE,CLLO,2023-03-01,2023-03-05,BLB|PA,CLL|PE,BLB,CLL
RITA,30,SB,PA,BLBA,PE,CLLO,2023-03-22,2023-03-26,BLB|PA,CLL|PE,BLB,CLL
RITA,31,E,CL,VARO,PE,CLLO,2023-04-14,2023-04-16,VAP|CL,CLL|PE,VAP,CLL
RITA,31,E,PE,CLLO,CL,VARO,2023-04-17,2023-04-20,CLL|PE,VAP|CL,CLL,VAP
RITA,31,SB,PA,BLBA,PE,CLLO,2023-04-12,2023-04-16,BLB|PA,CLL|PE,BLB,CLL
RITA,31,W,PA,BLBA,PE,CLLO,2023-04-21,2023-04-26,BLB|PA,CLL|PE,BLB,CLL
RITA,31,W,PE,CLLO,PA,BLBA,2023-04-27,2023-05-02,CLL|PE,BLB|PA,CLL,BLB
RITA,32,S,CO,BVEA,PE,CLLO,2023-05-04,2023-05-07,BUN|CO,CLL|PE,BUN,CLL
RITA,32,W,PA,BLBA,PE,CLLO,2023-05-12,2023-05-17,BLB|PA,CLL|PE,BLB,CLL
RITA,32,W,PE,CLLO,PA,BLBA,2023-05-18,2023-05-23,CLL|PE,BLB|PA,CLL,BLB
RITA,33,E,CL,VARO,PE,CLLO,2023-05-21,2023-05-28,VAP|CL,CLL|PE,VAP,CLL
RITA,33,E,PE,CLLO,CL,VARO,2023-05-29,2023-06-02,CLL|PE,VAP|CL,CLL,VAP
RITA,33,S,CO,BVEA,PE,CLLO,2023-05-25,2023-05-28,BUN|CO,CLL|PE,BUN,CLL
RITA,18,N,CA,MTRL,PE,CLLO,2022-07-06,2022-07-26,MTR|CA,CLL|PE,MTR,CLL
RITA,18,N,PE,CLLO,PA,BLBA,2022-07-28,2022-08-01,CLL|PE,BLB|PA,CLL,BLB
RITA,18,W,PE,CLLO,US,NYOK,2022-07-27,2022-08-14,CLL|PE,NYC|US,CLL,NYC
RITA,18,W,US,NYOK,PE,CLLO,2022-07-08,2022-07-26,NYC|US,CLL|PE,NYC,CLL
RITA,18,NB,CA,MTRL,PE,CLLO,2022-07-06,2022-07-27,MTR|CA,CLL|PE,MTR,CLL
RITA,18,NB,PE,CLLO,CO,BVEA,2022-07-28,2022-08-02,CLL|PE,BUN|CO,CLL,BUN
RITA,19,N,CA,MTRL,PE,CLLO,2022-07-27,2022-08-17,MTR|CA,CLL|PE,MTR,CLL
RITA,19,N,PE,CLLO,PA,BLBA,2022-08-18,2022-08-23,CLL|PE,BLB|PA,CLL,BLB
RITA,19,N,PE,CLLO,US,NYOK,2022-08-17,2022-09-04,CLL|PE,NYC|US,CLL,NYC
RITA,19,N,US,NYOK,PE,CLLO,2022-07-29,2022-08-16,NYC|US,CLL|PE,NYC,CLL
RITA,20,N,CA,MTRL,PE,CLLO,2022-08-20,2022-09-07,MTR|CA,CLL|PE,MTR,CLL
RITA,20,N,PE,CLLO,PA,BLBA,2022-09-08,2022-09-13,CLL|PE,BLB|PA,CLL,BLB
RITA,20,SB,CO,BVEA,PE,CLLO,2022-08-25,2022-08-29,BUN|CO,CLL|PE,BUN,CLL
RITA,20,W,CA,MTRL,PE,CLLO,2022-08-27,2022-09-07,MTR|CA,CLL|PE,MTR,CLL
RITA,20,W,PE,CLLO,US,NYOK,2022-09-08,2022-09-22,CLL|PE,NYC|US,CLL,NYC
RITA,21,N,CA,MTRL,PE,CLLO,2022-09-10,2022-09-28,MTR|CA,CLL|PE,MTR,CLL
RITA,21,N,PE,CLLO,PA,BLBA,2022-09-29,2022-10-04,CLL|PE,BLB|PA,CLL,BLB
RITA,21,SB,CO,BVEA,PE,CLLO,2022-09-15,2022-09-18,BUN|CO,CLL|PE,BUN,CLL
RITA,21,SB,PA,BLBA,PA,CLON1,2022-09-13,2022-09-13,BLB|PA,ONX|PA,BLB,ONX
RITA,21,SB,PA,CLON1,CO,BVEA,2022-09-13,2022-09-15,ONX|PA,BUN|CO,ONX,BUN
RITA,21,W,CA,MTRL,PE,CLLO,2022-09-18,2022-09-28,MTR|CA,CLL|PE,MTR,CLL
RITA,21,W,PE,CLLO,US,NYOK,2022-09-29,2022-10-13,CLL|PE,NYC|US,CLL,NYC
RITA,22,N,CA,MTRL,PE,CLLO,2022-09-18,2022-10-19,MTR|CA,CLL|PE,MTR,CLL
RITA,22,N,PE,CLLO,PA,BLBA,2022-10-20,2022-10-24,CLL|PE,BLB|PA,CLL,BLB
RITA,22,SB,CO,BVEA,PE,CLLO,2022-10-06,2022-10-09,BUN|CO,CLL|PE,BUN,CLL
RITA,22,SB,PA,CLON1,CO,BVEA,2022-10-04,2022-10-06,ONX|PA,BUN|CO,ONX,BUN
RITA,23,N,CA,MTRL,PE,CLLO,2022-10-20,2022-11-09,MTR|CA,CLL|PE,MTR,CLL
RITA,23,N,PE,CLLO,PA,BLBA,2022-11-11,2022-11-15,CLL|PE,BLB|PA,CLL,BLB
RITA,23,N,CO,BVEA,PE,CLLO,2022-11-02,2022-11-05,BUN|CO,CLL|PE,BUN,CLL
RITA,23,N,PE,CLLO,CO,BVEA,2022-11-09,2022-11-12,CLL|PE,BUN|CO,CLL,BUN
RITA,24,N,CA,MTRL,PE,CLLO,2022-11-12,2022-11-30,MTR|CA,CLL|PE,MTR,CLL
RITA,24,N,PE,CLLO,PA,BLBA,2022-12-01,2022-12-05,CLL|PE,BLB|PA,CLL,BLB
RITA,25,N,CA,MTRL,PE,CLLO,2022-12-03,2022-12-21,MTR|CA,CLL|PE,MTR,CLL
RITA,25,N,PE,CLLO,PA,BLBA,2022-12-22,2022-12-27,CLL|PE,BLB|PA,CLL,BLB
RITA,26,N,CA,MTRL,PE,CLLO,2022-12-25,2023-01-11,MTR|CA,CLL|PE,MTR,CLL
RITA,26,N,PE,CLLO,PA,BLBA,2023-01-12,2023-01-17,CLL|PE,BLB|PA,CLL,BLB
RITA,27,N,CA,MTRL,PE,CLLO,2023-01-15,2023-02-01,MTR|CA,CLL|PE,MTR,CLL
RITA,27,N,PE,CLLO,PA,BLBA,2023-02-02,2023-02-07,CLL|PE,BLB|PA,CLL,BLB
RIWIS,176,E,CN,SNGI,PE,CLLO,2022-09-28,2022-10-21,SHA|CN,CLL|PE,SHA,CLL
RODO,1404,N,CR,SJOE,PE,CLLO,2023-09-18,2023-09-28,SJO|CR,CLL|PE,SJO,CLL
RODO,1404,N,PE,CLLO,CR,SJOE,2023-09-29,2023-10-13,CLL|PE,SJO|CR,CLL,SJO
ROTT,2,E,HK,HGKG,PE,CLLO,2023-04-28,2023-05-30,HKG|HK,CLL|PE,HKG,CLL
ROTT,3,E,CN,NNGO,PE,CLLO,2023-07-12,2023-08-08,NGB|CN,CLL|PE,NGB,CLL
ROTT,418,E,CN,XAMN,MX,MANO1,2023-04-27,2023-05-22,XMN|CN,ZLO|MX,XMN,ZLO
ROTT,418,E,MX,MANO1,PE,CLLO,2023-05-22,2023-05-30,ZLO|MX,CLL|PE,ZLO,CLL
ROTT,438,E,CN,SNGI,PE,CLLO,2023-09-22,2023-10-17,SHA|CN,CLL|PE,SHA,CLL
ROTT,428,E,CN,SNGI,MX,MANO1,2023-07-13,2023-07-31,SHA|CN,ZLO|MX,SHA,ZLO
ROTT,428,E,HK,HGKG,CN,SNGI,2023-07-08,2023-07-12,HKG|HK,SHA|CN,HKG,SHA
ROTT,428,E,MX,MANO1,PE,CLLO,2023-07-31,2023-08-08,ZLO|MX,CLL|PE,ZLO,CLL
ROTT,1,W,KR,BSAN,PE,CLLO,2023-02-04,2023-03-21,PUS|KR,CLL|PE,PUS,CLL
ROTT,1,W,PE,CLLO,KR,BSAN,2023-03-22,2023-05-07,CLL|PE,PUS|KR,CLL,PUS
ROTT,2,E,MX,MANO1,PE,CLLO,2023-05-21,2023-05-29,ZLO|MX,CLL|PE,ZLO,CLL
ROTT,3,W,KR,BSAN,PE,CLLO,2023-06-27,2023-08-08,PUS|KR,CLL|PE,PUS,CLL
ROTT,3,W,PE,CLLO,KR,BSAN,2023-08-09,2023-09-22,CLL|PE,PUS|KR,CLL,PUS
ROTT,3,W,KR,BSAN,PE,CLLO,2023-06-26,2023-08-09,PUS|KR,CLL|PE,PUS,CLL
ROTT,3,W,PE,CLLO,KR,BSAN,2023-08-09,2023-09-23,CLL|PE,PUS|KR,CLL,PUS
ROTT,418,w,KR,BSAN,PE,CLLO,2023-04-16,2023-05-31,PUS|KR,CLL|PE,PUS,CLL
ROTT,418,w,PE,CLLO,KR,BSAN,2023-06-01,2023-07-16,CLL|PE,PUS|KR,CLL,PUS
ROTT,418,W,KR,BSAN,PE,CLLO,2023-04-14,2023-05-30,PUS|KR,CLL|PE,PUS,CLL
ROTT,418,W,PE,CLLO,KR,BSAN,2023-05-31,2023-07-16,CLL|PE,PUS|KR,CLL,PUS
RSCH,1300,SB,ES,VENA2,PE,CLLO,2022-10-11,2022-10-31,VLC|ES,CLL|PE,VLC,CLL
RSCH,1503,N,ES,BELA,PE,CLLO,2024-03-29,2024-04-18,BCN|ES,CLL|PE,BCN,CLL
RSCH,1503,N,ES,VENA2,IT,VLIE,2024-03-23,2024-03-25,VLC|ES,VDL|IT,VLC,VDL
RSCH,1503,N,IT,VLIE,ES,BELA,2024-03-25,2024-03-28,VDL|IT,BCN|ES,VDL,BCN
RSCH,3121,S,IT,VLIE,PE,CLLO,2022-12-26,2023-01-14,VDL|IT,CLL|PE,VDL,CLL
RSCH,1321,SB,ES,BELA,ES,VENA2,2022-12-21,2022-12-31,BCN|ES,VLC|ES,BCN,VLC
RSCH,1321,SB,ES,VENA2,PE,CLLO,2022-12-31,2023-01-20,VLC|ES,CLL|PE,VLC,CLL
RSCH,1321,SB,IT,VLIE,ES,BELA,2022-12-20,2022-12-21,VDL|IT,BCN|ES,VDL,BCN
RSCH,1402,NB,ES,BELA,ES,VENA2,2023-03-13,2023-03-15,BCN|ES,VLC|ES,BCN,VLC
RSCH,1402,NB,ES,BLBO,PE,CLLO,2023-01-05,2023-02-10,BIO|ES,CLL|PE,BIO,CLL
RSCH,1402,NB,PE,CLLO,ES,BELA,2023-02-11,2023-03-12,CLL|PE,BCN|ES,CLL,BCN
RSCH,1407,NB,ES,BELA,PE,CLLO,2023-03-29,2023-04-20,BCN|ES,CLL|PE,BCN,CLL
RSCH,1407,NB,PE,CLLO,ES,BELA,2023-04-21,2023-05-15,CLL|PE,BCN|ES,CLL,BCN
RSCH,1417,NB,ES,BELA,PE,CLLO,2023-08-26,2023-09-19,BCN|ES,CLL|PE,BCN,CLL
RSCH,1417,NB,PE,CLLO,ES,BELA,2023-09-20,2023-10-14,CLL|PE,BCN|ES,CLL,BCN
RSCH,1402,S,ES,BELA,ES,VENA2,2023-03-13,2023-03-14,BCN|ES,VLC|ES,BCN,VLC
RSCH,1402,S,ES,VENA2,PE,CLLO,2023-03-14,2023-04-03,VLC|ES,CLL|PE,VLC,CLL
RSCH,1402,S,IT,VLIE,ES,BELA,2023-03-10,2023-03-12,VDL|IT,BCN|ES,VDL,BCN
RSCH,1407,S,ES,BELA,ES,VENA2,2023-05-22,2023-05-22,BCN|ES,VLC|ES,BCN,VLC
RSCH,1407,S,ES,VENA2,PE,CLLO,2023-05-23,2023-06-19,VLC|ES,CLL|PE,VLC,CLL
RSCH,1407,S,IT,VLIE,ES,BELA,2023-05-20,2023-05-21,VDL|IT,BCN|ES,VDL,BCN
RSCH,1412,S,ES,BELA,ES,VENA2,2023-08-10,2023-08-11,BCN|ES,VLC|ES,BCN,VLC
RSCH,1412,S,ES,VENA2,PE,CLLO,2023-08-12,2023-09-02,VLC|ES,CLL|PE,VLC,CLL
RSCH,1412,S,IT,VLIE,ES,BELA,2023-08-08,2023-08-09,VDL|IT,BCN|ES,VDL,BCN
RSCH,1417,N,ES,BELA,ES,VENA2,2023-10-25,2023-10-26,BCN|ES,VLC|ES,BCN,VLC
RSCH,1417,N,ES,VENA2,PE,CLLO,2023-10-26,2023-11-15,VLC|ES,CLL|PE,VLC,CLL
RSCH,1417,N,IT,VLIE,ES,BELA,2023-10-20,2023-10-25,VDL|IT,BCN|ES,VDL,BCN
RSCH,1321,NB,ES,BELA,PE,CLLO,2022-10-23,2022-11-15,BCN|ES,CLL|PE,BCN,CLL
RSCH,1321,NB,PE,CLLO,ES,BELA,2022-11-16,2022-12-09,CLL|PE,BCN|ES,CLL,BCN
RSCH,1300,SB,ES,BELA,ES,VENA2,2022-10-08,2022-10-09,BCN|ES,VLC|ES,BCN,VLC
RSCH,1300,SB,ES,VENA2,PE,CLLO,2022-10-10,2022-10-31,VLC|ES,CLL|PE,VLC,CLL
RSCH,1300,SB,IT,VLIE,ES,BELA,2022-10-06,2022-10-07,VDL|IT,BCN|ES,VDL,BCN
SAFRB,609,E,CN,QGDO,HK,HGKG,2022-07-11,2022-07-11,TAO|CN,HKG|HK,TAO,HKG
SAFRB,609,E,HK,HGKG,KR,BSAN,2022-07-11,2022-07-19,HKG|HK,PUS|KR,HKG,PUS
SAFRB,609,E,KR,BSAN,PE,CLLO,2022-07-19,2022-08-14,PUS|KR,CLL|PE,PUS,CLL
SAFRB,609,E,TW,KLUG,CN,QGDO,2022-07-09,2022-07-11,KEL|TW,TAO|CN,KEL,TAO
SAFRB,709,E,KR,BSAN,PE,CLLO,2022-10-04,2022-10-29,PUS|KR,CLL|PE,PUS,CLL
SAFRB,709,E,TW,KLUG,KR,BSAN,2022-09-24,2022-10-04,KEL|TW,PUS|KR,KEL,PUS
SAFRB,1209,*E,CN,SNGI,PE,CLLO,2023-10-22,2023-11-19,SHA|CN,CLL|PE,SHA,CLL
SAFRB,1301,E,TW,KLUG,PE,CLLO,2024-01-06,2024-02-11,KEL|TW,CLL|PE,KEL,CLL
SAFRB,1310,E,CN,SNGI,PE,CLLO,2024-01-13,2024-02-11,SHA|CN,CLL|PE,SHA,CLL
SAFRB,1310,E,TW,KHIG,CN,SNGI,2023-12-30,2024-01-12,KHH|TW,SHA|CN,KHH,SHA
SAFRB,1410,E,CN,NNGO,PE,CLLO,2024-03-31,2024-04-27,NGB|CN,CLL|PE,NGB,CLL
SAFRB,609,*,CN,FSHN,PE,CLLO,2022-07-06,2022-08-14,FOS|CN,CLL|PE,FOS,CLL
SAFRB,609,E,TW,KLUG,PE,CLLO,2022-07-09,2022-08-14,KEL|TW,CLL|PE,KEL,CLL
SAFRB,709,E,HK,HGKG,PE,CLLO,2022-09-26,2022-10-29,HKG|HK,CLL|PE,HKG,CLL
SAFRB,809,E,CN,SNZN,KR,BSAN,2022-12-13,2022-12-20,SZX|CN,PUS|KR,SZX,PUS
SAFRB,809,E,CN,XAMN,TW,KLUG,2022-12-08,2022-12-11,XMN|CN,KEL|TW,XMN,KEL
SAFRB,809,E,HK,HGKG,CN,SNZN,2022-12-13,2022-12-13,HKG|HK,SZX|CN,HKG,SZX
SAFRB,809,E,KR,BSAN,PE,CLLO,2022-12-21,2023-01-15,PUS|KR,CLL|PE,PUS,CLL
SAFRB,809,E,TW,KLUG,HK,HGKG,2022-12-11,2022-12-12,KEL|TW,HKG|HK,KEL,HKG
SAFRB,909,E,CN,SNZN,CN,XAMN,2023-02-28,2023-03-01,SZX|CN,XMN|CN,SZX,XMN
SAFRB,909,E,CN,XAMN,KR,BSAN,2023-03-02,2023-03-06,XMN|CN,PUS|KR,XMN,PUS
SAFRB,909,E,HK,HGKG,CN,SNZN,2023-02-28,2023-02-28,HKG|HK,SZX|CN,HKG,SZX
SAFRB,909,E,KR,BSAN,MY,PKEG,2023-03-07,2023-03-08,PUS|KR,PKG|MY,PUS,PKG
SAFRB,909,E,MY,PKEG,PE,CLLO,2023-03-09,2023-04-01,PKG|MY,CLL|PE,PKG,CLL
SAFRB,909,E,TW,KLUG,HK,HGKG,2023-02-25,2023-02-27,KEL|TW,HKG|HK,KEL,HKG
SAFRB,1009,E,CN,SNTU,TW,KLUG,2023-05-12,2023-05-13,SWA|CN,KEL|TW,SWA,KEL
SAFRB,1009,E,CN,SNZN,KR,BSAN,2023-05-16,2023-05-22,SZX|CN,PUS|KR,SZX,PUS
SAFRB,1009,E,HK,HGKG,CN,SNZN,2023-05-15,2023-05-16,HKG|HK,SZX|CN,HKG,SZX
SAFRB,1009,E,KR,BSAN,PE,CLLO,2023-05-23,2023-06-18,PUS|KR,CLL|PE,PUS,CLL
SAFRB,1009,E,TW,KLUG,HK,HGKG,2023-05-13,2023-05-14,KEL|TW,HKG|HK,KEL,HKG
SAFRB,1109,E,CN,JNGN1,TW,KLUG,2023-07-23,2023-07-28,JMN|CN,KEL|TW,JMN,KEL
SAFRB,1109,E,CN,SNZN,KR,BSAN,2023-08-01,2023-08-06,SZX|CN,PUS|KR,SZX,PUS
SAFRB,1109,E,HK,HGKG,CN,SNZN,2023-07-31,2023-08-01,HKG|HK,SZX|CN,HKG,SZX
SAFRB,1109,E,KR,BSAN,PE,CLLO,2023-08-07,2023-09-03,PUS|KR,CLL|PE,PUS,CLL
SAFRB,1109,E,TW,KLUG,HK,HGKG,2023-07-29,2023-07-30,KEL|TW,HKG|HK,KEL,HKG
SAFRB,1209,E,CN,HNGU,HK,HGKG,2023-10-16,2023-10-16,HUA|CN,HKG|HK,HUA,HKG
SAFRB,1209,E,CN,SNZN,CN,XAMN,2023-10-17,2023-10-19,SZX|CN,XMN|CN,SZX,XMN
SAFRB,1209,E,CN,XAMN,KR,BSAN,2023-10-20,2023-10-22,XMN|CN,PUS|KR,XMN,PUS
SAFRB,1209,E,HK,HGKG,CN,SNZN,2023-10-16,2023-10-17,HKG|HK,SZX|CN,HKG,SZX
SAFRB,1209,E,KR,BSAN,MX,MANO1,2023-10-23,2023-11-12,PUS|KR,ZLO|MX,PUS,ZLO
SAFRB,1209,E,MX,MANO1,PE,CLLO,2023-11-12,2023-11-19,ZLO|MX,CLL|PE,ZLO,CLL
SAFRB,1209,E,TW,KLUG,CN,HNGU,2023-10-08,2023-10-14,KEL|TW,HUA|CN,KEL,HUA
SAFRB,1209,N,MX,MANO1,PE,CLLO,2023-11-22,2023-12-02,ZLO|MX,CLL|PE,ZLO,CLL
SAFRB,1209,N,PE,CLLO,MX,MANO1,2023-12-03,2023-12-13,CLL|PE,ZLO|MX,CLL,ZLO
SAFRB,209,E,CN,NNGO,PE,CLLO,2023-10-22,2023-11-19,NGB|CN,CLL|PE,NGB,CLL
SAFRB,209,E,CN,SNZN,CN,NNGO,2023-10-19,2023-10-22,SZX|CN,NGB|CN,SZX,NGB
SAFRB,709,E,CN,SNGI,KR,BSAN,2022-10-01,2022-10-03,SHA|CN,PUS|KR,SHA,PUS
SAFRB,709,E,HK,HGKG,CN,SNGI,2022-09-26,2022-09-30,HKG|HK,SHA|CN,HKG,SHA
SAFRB,709,E,KR,BSAN,MX,MANO1,2022-10-04,2022-10-21,PUS|KR,ZLO|MX,PUS,ZLO
SAFRB,709,E,MX,MANO1,PE,CLLO,2022-10-23,2022-10-30,ZLO|MX,CLL|PE,ZLO,CLL
SAFRB,709,E,TW,KLUG,HK,HGKG,2022-09-24,2022-09-26,KEL|TW,HKG|HK,KEL,HKG
SAFRB,809,E,CL,VARO,PE,CLLO,2023-01-09,2023-01-14,VAP|CL,CLL|PE,VAP,CLL
SAFRB,809,E,PE,CLLO,CL,VARO,2023-01-15,2023-01-20,CLL|PE,VAP|CL,CLL,VAP
SAFRB,809,W,PE,CLLO,US,LELA,2023-01-29,2023-02-13,CLL|PE,LAX|US,CLL,LAX
